Row.names	logFC_all	FDR_all	logFC_sens	FDR_sens	logFC_tol	FDR_tol	func
PGSC0003DMG400004886	0.444735105099848	0.0380042810238918	0.393209458247417	0.612002090096387	0.495897056733285	0.572865909066244	Threonine_synthase__chloroplastic
PGSC0003DMG400005010	0.626589704568704	0.0313353778634491	0.640453250941925	0.191712288210368	0.609591131494769	0.632929478792216	Peptidase_C45__acyl-coenzyme_A_6-aminopenicillanic_acid_acyl-transferase
PGSC0003DMG400005091	0.610887030881973	0.00547314129966063	0.763240803309925	0.0906136477340224	0.472013523637762	0.561698074072228	40S_ribosomal_protein_S2
PGSC0003DMG400005192	0.546876840547757	0.00426111127234834	0.66149718135791	0.0779804494576762	0.436335582267152	0.631815221733432	40S_ribosomal_protein_S11
PGSC0003DMG400005199	0.556278916886361	0.00241311417432565	0.595204088837646	0.192246078840516	0.51374605289898	0.391792249375693	40S_ribosomal_protein_S27a
PGSC0003DMG400005232	0.79734942732906	2.43372110423768e-05	0.773899876298053	0.0373565338638692	0.821627125450525	0.0635923262178787	Peptidyl-prolyl_cis-trans_isomerase
PGSC0003DMG400005247	1.17060264015572	1.36201291299033e-07	1.2711473604888	0.000144253651455001	1.04608839247376	0.0709525656003013	Superoxide_dismutase
PGSC0003DMG400005258	0.69181169334583	1.23197928897909e-05	0.677347349132384	0.0451778073488531	0.702542666899607	0.114151302446372	GTP-binding
PGSC0003DMG400005339	1.25918155073545	0.120660352179657	2.2380939826404	0.0134216843208012	0.689712766422115	1	Conserved_gene_of_unknown_function
PGSC0003DMG400005376	1.95977173445562	0.0105328922623549	1.88414054755574	0.0771700343201308	2.10000964721456	0.322037080100948	ST225
PGSC0003DMG400005406	0.523872245790899	0.0382197428024347	0.507844509434414	0.564471234974138	0.537897010165446	0.572248939887492	Peptidyl-prolyl_cis-trans_isomerase
PGSC0003DMG400005407	0.568201838552603	0.00353757605157797	0.601543746463487	0.124142575702839	0.532792748193918	0.504778603272268	Thioredoxin
PGSC0003DMG400005470	0.444449596499531	0.0432749563328042	0.499731337705453	0.425075034517662	0.38999905454632	0.77328716655885	Rab_GTPase_activator
PGSC0003DMG400005573	1.66319593188379	0.00386288499281455	1.546856115228	0.135830060913992	1.78221474846813	0.147459895358254	Heat_shock_protein_83
PGSC0003DMG400005642	0.690184839942504	2.2582295025675e-05	0.768135607432394	0.0373565338638692	0.601859705304776	0.173860243139006	40S_ribosomal_protein_S7
PGSC0003DMG400005660	0.447443990446397	0.0361164732374953	0.476418220677546	0.425075034517662	0.417064359200134	0.713915193892005	Eukaryotic_peptide_chain_release_factor_GTP-binding_subunit
PGSC0003DMG400005673	0.744612350401758	0.0253390400992981	0.85684220971946	0.171107830550588	0.645131183692934	0.619468506903626	Zinc_finger_(Ran-binding)_family_protein
PGSC0003DMG400005862	0.601915613263038	0.00414725151775681	0.685801037673483	0.168951141157903	0.515690722357716	0.564560898225249	60S_ribosomal_protein_L40-1
PGSC0003DMG400005917	0.759382389812073	0.0178368174518612	0.633530968094258	0.532102627183323	0.858760088381801	0.33686508033505	Nucleotide_binding_protein
PGSC0003DMG400006104	0.431024130183523	0.0271756226351511	0.467645249884842	0.39582319484789	0.396220916716347	0.673844738782084	MAR-binding_protein
PGSC0003DMG400006122	0.541179414651209	0.000647762010792132	0.574111272616415	0.133969062511341	0.509012722944638	0.363376173503622	Pescadillo
PGSC0003DMG400006169	0.495525763547975	0.00974496224846807	0.459110558110507	0.405014522852486	0.530655475786812	0.437362937247776	Chloroplast_zebra-necrosis_protein
PGSC0003DMG400006171	0.78061369412688	0.0150863208403347	0.571128582377319	0.636847290262944	0.974746336430558	0.191548741001223	Nucleosome_chromatin_assembly_factor_group
PGSC0003DMG400006179	1.06667004227077	0.00155535732808516	1.26567789148069	0.0460098601702342	0.904008245760513	0.218998810623456	Nodulin_family_protein
PGSC0003DMG400006319	1.07623302748093	0.0329363612106302	0.825998192615848	0.626288852885829	1.30055799616447	0.167428856925603	Beta-glucosidase_01
PGSC0003DMG400006491	0.470802230101478	0.0230825981971336	0.571134659286579	0.258788026690955	0.351648593531982	0.743126997867724	Ribosomal_protein_L28
PGSC0003DMG400006539	0.42039166044848	0.046486027631397	0.379108518482993	0.567782900511827	0.453733457716239	0.576958153638771	GrpE_protein_homolog
PGSC0003DMG400006590	0.537392195397436	0.0223936701885055	0.525531112759915	0.269006031120133	0.551404128179431	0.38434650518458	Pyruvate_kinase
PGSC0003DMG400006721	2.16431934648625	0.00622330742743289	2.12401277163527	0.280585019132421	2.19357099201109	0.123825133742282	Conserved_gene_of_unknown_function
PGSC0003DMG400006743	4.08870907410104	0.00141137353111849	5.46421504253839	0.017079622895898	2.46503311875446	0.669283768421008	Auxin_efflux_carrier_component
PGSC0003DMG400006991	0.618047641000196	0.00301183028425192	0.587996684553685	0.284147837628365	0.64726640504988	0.284846499911685	Cytoplasmic_ribosomal_protein_S13
PGSC0003DMG400007011	0.973324105238567	0.0154930784692662	1.10292685437556	0.224985305824562	0.85884457566114	0.576438575778179	Molybdopterin_cofactor_synthesis_protein_A
PGSC0003DMG400007062	0.417234386338488	0.0300507363345488	0.393234206628662	0.538585222899245	0.438724803581598	0.594223786062429	50S_ribosomal_protein_L13__chloroplastic
PGSC0003DMG400007100	0.442583526309251	0.0481494943154547	0.447443181736784	0.439098848366194	0.437490670703261	0.735785439323585	Conserved_gene_of_unknown_function
PGSC0003DMG400007119	0.60059947597013	0.00401224165475274	0.715424573176906	0.127681332814128	0.467579047450334	0.511396706911851	60s_acidic_ribosomal_protein
PGSC0003DMG400007128	0.736136518965347	1.8070998301551e-05	0.751705312362854	0.0429288050787549	0.720256997095062	0.0957522466555023	RNA_binding_protein
PGSC0003DMG400007145	0.48771869747025	0.0382246789250577	0.5296494888134	0.450002419231563	0.444719614355461	0.736844486554416	Multidrug_resistance_pump
PGSC0003DMG400007238	1.10072476141145	0.0126596749737653	0.987472391545646	0.224780912231395	1.26011403131106	0.327747886419765	Gene_of_unknown_function
PGSC0003DMG400007267	0.685933789688097	0.0354195423096239	0.520032574343221	0.663104529227386	0.851167528391346	0.45081383460053	EMB2748
PGSC0003DMG400007315	0.691072328268775	0.000230119224314214	0.701116353892321	0.101368525019249	0.680994188452768	0.143152368819173	H_ACA_ribonucleoprotein_complex_subunit_4
PGSC0003DMG400007336	0.714733152831153	0.000141116865370957	0.816430512709199	0.0395469154104201	0.602788931692417	0.255795626179438	40S_ribosomal_protein_S15
PGSC0003DMG400007409	0.749277587108988	0.0300053655499273	0.93808911882996	0.218418022945006	0.598357670861135	0.796787318754478	Conserved_gene_of_unknown_function
PGSC0003DMG400007424	0.793282632082375	0.0468978080135776	0.828095898539868	0.34029691050843	0.733093217939304	0.32585794041939	Amino_acid_transporter
PGSC0003DMG400007504	0.336161879721967	0.043980888503748	0.369412541740716	0.527588172494423	0.302222516700313	0.828080366902879	Carbamoyl_phosphate_synthase_large_subunit
PGSC0003DMG400007599	0.629475601474741	0.000437336993376075	0.727623646943874	0.061581492870556	0.532928917832239	0.354313237761962	40S_ribosomal_protein_S17
PGSC0003DMG400007646	0.373547371485878	0.0370744138813679	0.465584841987131	0.309172801651983	0.271563219911197	0.905343789328319	Eukaryotic_initiation_factor_4A-3
PGSC0003DMG400007685	0.623775119568279	0.000576273963680386	0.712151536236693	0.0680064165853334	0.532883304806064	0.387167303398968	40S_ribosomal_protein_S3a
PGSC0003DMG400007705	0.438745911106894	0.0172489010813006	0.460747531507541	0.34352160244773	0.413752635631849	0.636483211281147	Translation_initiation_factor_IF-1__chloroplastic
PGSC0003DMG400007707	0.477928459189472	0.00919798526824694	0.472670255234977	0.35837157826589	0.480423442616573	0.437321813334042	60S_ribosomal_protein_L13a
PGSC0003DMG400007731	0.587449679385088	0.00212618801474652	0.7483493070179	0.052890230054161	0.431664647520459	0.615245936636924	40S_ribosomal_protein_S25
PGSC0003DMG400007783	1.04004136411464	0.00684817279585095	1.1491176185306	0.254151916707691	0.953601853229053	0.387064918478914	Pentatricopeptide_repeat-containing_protein__mitochondrial
PGSC0003DMG400007816	1.15821689418868	0.00145199258781179	0.871823279795866	0.245062679155604	1.59410703166285	0.0128537474409343	UDP-glucuronate_5-epimerase
PGSC0003DMG400007855	0.522992308853938	0.00555875213508815	0.645746637576343	0.0820776140423796	0.374259626274295	0.710057455600647	Ribosomal_protein_L11
PGSC0003DMG400007859	0.541792991988029	0.0321718889610455	0.529147632941105	0.313896755769418	0.552916188311353	0.625854727997231	Ketol-acid_reductoisomerase
PGSC0003DMG400007949	0.56683531805076	0.00662050025866384	0.506109805826695	0.353786860396477	0.63678677592866	0.254945907424871	Conserved_gene_of_unknown_function
PGSC0003DMG400007989	0.589878775717756	0.0139343045726856	0.625838477817036	0.296554532331816	0.547702361007053	0.623642874152653	Heme_oxygenase_2
PGSC0003DMG400007990	0.490555798673184	0.00508982195335851	0.493837807619939	0.254151916707691	0.484821111341829	0.501919193644577	Nucleic_acid_binding_protein
PGSC0003DMG400008117	0.476483902158539	0.00824228353014267	0.502391659294833	0.315915329542885	0.448401185181471	0.523768445060478	Elongation_factor_1-alpha
PGSC0003DMG400008187	1.633410820704	0.00164925038710806	1.7048134641755	0.0150257431373355	1.55518332147981	0.282057376286206	Class_II_small_heat_shock_protein_Le-HSP17_6
PGSC0003DMG400008285	0.618069916805648	0.00141465904012736	0.58711713895833	0.222128892707168	0.649580081419797	0.191548741001223	60S_ribosomal_protein_L18a
PGSC0003DMG400008348	1.22709220906979	0.0255282716901913	1.14629014232065	0.284147837628365	1.35047929122594	0.293234606445512	Gene_of_unknown_function
PGSC0003DMG400008351	0.559089649595465	0.00235457242339981	0.596772388324984	0.155253979925788	0.516544140552484	0.437647196280689	40S_ribosomal_protein_S5
PGSC0003DMG400008366	0.631961408230316	0.0213159046941986	0.704208673354744	0.174891469408156	0.543283692765315	0.669283768421008	H_ACA_ribonucleoprotein_complex_subunit
PGSC0003DMG400008445	0.577463199791422	0.00226267197424043	0.636326739045549	0.124142575702839	0.521012115070028	0.42109445290861	60S_ribosomal_protein_L6
PGSC0003DMG400008461	0.896697652246505	0.00864518753586752	0.607490092399146	0.620890680966695	1.24441498740341	0.10529934157227	Pollen_tube_RhoGDI2
PGSC0003DMG400008513	0.510375889934771	0.0172489010813006	0.559442001599617	0.287337352659323	0.443643700149538	0.522998343393294	Acidic_ribosomal_protein_P3
PGSC0003DMG400008754	0.530740768219706	0.00226267197424043	0.627150007047529	0.0969739962607021	0.415236173897245	0.575244484866751	Ly200_protein
PGSC0003DMG400008787	0.677701179069887	0.00750655566550244	0.860853902403022	0.0419266804274515	0.502487465032007	0.702135410621777	Ferritin
PGSC0003DMG400008817	0.550823938984339	0.0133684446384703	0.519220257015065	0.285518714840844	0.588753490872645	0.422202714161866	RNA_recognition_motif-containing_protein
PGSC0003DMG400008824	0.590619739243297	0.0385040719205692	0.562370402965857	0.437220087025855	0.6212842744615	0.508933874714993	Armadillo_beta-catenin_repeat_family_protein
PGSC0003DMG400008860	0.512299458538461	0.0223959867777339	0.64457711939071	0.234383991316101	0.362429480270019	0.824459520725408	Peptidyl-prolyl_cis-trans_isomerase
PGSC0003DMG400008865	0.512152339244394	0.00565977568634021	0.580637543077641	0.117170388692184	0.429000787765268	0.621966085216749	Ribosomal_protein_S14
PGSC0003DMG400008926	0.376782603135863	0.0377492341218467	0.395102563000962	0.518969635030402	0.357101956837619	0.718688449912593	Eukaryotic_translation_initiation_factor_3_subunit_A
PGSC0003DMG400008999	0.502373148111244	0.0105328922623549	0.528945845671792	0.328990032144134	0.476070268201135	0.493768365510229	Conserved_gene_of_unknown_function
PGSC0003DMG400009051	0.861419200002667	0.02753576441276	1.13838783538582	0.0682932892271391	0.583807083133375	0.852873334863812	WRKY_transcription_factor_4
PGSC0003DMG400009145	0.683970336529937	0.00267283510298834	0.67800548106466	0.197486540030106	0.688297966303624	0.24637764018008	Slow_walker_2
PGSC0003DMG400009152	0.401150501645064	0.0238977632741549	0.379655038878592	0.531754990342863	0.419876059563163	0.582848630439226	Endonuclease
PGSC0003DMG400009235	0.385632451268338	0.0254479238844922	0.441757031363064	0.351816517623791	0.330168629866183	0.787465479253946	Tetratricopeptide_repeat_protein__tpr
PGSC0003DMG400009255	4.00886485648193	8.69972300632386e-06	3.77567243160588	0.00412185826712191	4.22407113719366	0.0134604874491458	Small_heat-shock_protein_homolog_protein
PGSC0003DMG400009264	0.443841347535948	0.0135358741725253	0.487705672940519	0.35837157826589	0.399956662686704	0.585646990262843	40S_ribosomal_protein_S29
PGSC0003DMG400009295	0.54230113453815	0.00162263021384735	0.618919922974011	0.0800796837273286	0.464585867687549	0.555648291071526	DEAD-box_RNA_helicase
PGSC0003DMG400009509	1.85595760415122	1.79718093025355e-05	2.00551657782446	0.00605642353112351	1.73345611862165	0.0258652150512284	Heat_shock_protein_83
PGSC0003DMG400009588	0.489827800753477	0.0020376385842207	0.514843121761447	0.234383991316101	0.459539215012546	0.437647196280689	Cytoplasmic_ribosomal_protein_S13
PGSC0003DMG400009690	1.10273173993327	0.0466907063714842	1.09201639684682	0.42916201548857	1.10843853560086	0.483453281350438	Ankyrin_repeat-containing_protein
PGSC0003DMG400009775	0.6479203128431	0.00029312768515206	0.697453219484502	0.0680064165853334	0.598525993760792	0.271413847786871	Ripening_regulated_protein_DDTFR10
PGSC0003DMG400009782	0.598896011982969	0.0116525830897425	0.642540268530785	0.180164083157366	0.54573045111661	0.643789911787952	Brg-1_associated_factor
PGSC0003DMG400009850	0.559991897359313	0.00686888999379291	0.586737669489226	0.217127336716861	0.530694586933573	0.537908103664712	Progesterone_5-beta-reductase
PGSC0003DMG400009888	0.782434492985396	0.0265501713013669	0.622847616224195	0.512869155460032	0.928313557124184	0.330492623132396	Mechanosensitive_ion_channel_domain-containing_protein
PGSC0003DMG400009901	0.389126253442887	0.043980888503748	0.40695711107678	0.494506533293248	0.369779712719395	0.744110549521022	Conserved_gene_of_unknown_function
PGSC0003DMG400009918	0.462654471362815	0.00671838393704666	0.545303292475837	0.146982227377441	0.380745139717952	0.713774024114673	Conserved_gene_of_unknown_function
PGSC0003DMG400010043	1.89932529420962	0.000789621424628171	1.78143893521567	0.150046348161247	2.02614292670291	0.0757771071078324	Conserved_gene_of_unknown_function
PGSC0003DMG400010066	0.41978717758748	0.0483178320270716	0.497859719279093	0.338322529446901	0.33811002470251	0.878802276572666	50S_ribosomal_protein_L25
PGSC0003DMG400010077	0.950874020669986	0.0243362538488827	1.02249824585329	0.307084689503848	0.890742798207993	0.565026005960922	Oligopeptidase_B
